Label, Num, Date, Query, Username, Tweet
1,"1556685153","Sat Apr 18 23:52:23 PDT 2009","NO_QUERY","klish","atmosphere killed it. killers are playing right now. can't wait to get back to hotel room.  #coachella"
1,"1556685193","Sat Apr 18 23:52:24 PDT 2009","NO_QUERY","sunsetboba","going to sakura-matsuri w/catherine&amp;elizabeth "
1,"1556685234","Sat Apr 18 23:52:25 PDT 2009","NO_QUERY","Sheraleen","@JLu1295 I don't think you can catch anything thru the comp but I think it was being on here till all hrs that contributed 2 my sickness. "
1,"1556685235","Sat Apr 18 23:52:27 PDT 2009","NO_QUERY","JackieBones","@KrisVicious We've changed it from tweet though, now it's past tense.  Tweet is current tense, twat is past tense.  "
1,"1556685255","Sat Apr 18 23:52:25 PDT 2009","NO_QUERY","7rex","@Lawlliet it was nice, i went out side ... the weather is great. "
1,"1556685258","Sat Apr 18 23:52:28 PDT 2009","NO_QUERY","harry_jerry","@realin oye....BRRRrrrrrrrrrruah! Congrats mate...God bless you and your life partner! "
1,"1556685301","Sat Apr 18 23:52:26 PDT 2009","NO_QUERY","itskirstyy","Tata for tonight Twitter. Today was fun and interesting. Haha goodnight. "
1,"1556685315","Sat Apr 18 23:52:26 PDT 2009","NO_QUERY","Rezdamc","@iamdiddy got flows!!! LETS GO. Dont mind me if i kick some freestyles  Diddy live &gt; http://bit.ly/BeN2t"
1,"1556685348","Sat Apr 18 23:52:27 PDT 2009","NO_QUERY","kimeros","@mistresspolly you should indeed! And some of that really yummy thing that you make that is like brownies but isn't? "
1,"1556685440","Sat Apr 18 23:52:28 PDT 2009","NO_QUERY","pjaramirez16","@iamdiddy love It!! I like the beat  Diddy live &gt; http://bit.ly/BeN2t"
1,"1556685445","Sat Apr 18 23:52:28 PDT 2009","NO_QUERY","NaniDoll","life definately put a smile on my facr tonite "
1,"1556685483","Sat Apr 18 23:52:29 PDT 2009","NO_QUERY","Cheep_Tweeter","@nicolerichie no embarrasment in displaying honest human emotion...I cant begin to imagine the number of replies you get 2 every tweet "
1,"1556685534","Sat Apr 18 23:52:30 PDT 2009","NO_QUERY","Kiaci","@Jennidesu Best of luck!  Hope all goes fantastic! &lt;333"
1,"1556685545","Sat Apr 18 23:52:30 PDT 2009","NO_QUERY","Rachael_Davis","goin to sleep. thank goodness for Casey! love him! "
1,"1556685548","Sat Apr 18 23:52:30 PDT 2009","NO_QUERY","hillarylovesatl","@zackalltimelow i didnt get to give you your birthday card today well yesterday now  i loved you and alex's acoustic set very much. reply?"
1,"1556685623","Sat Apr 18 23:52:31 PDT 2009","NO_QUERY","Emmaaalg","byebye Twitter, see you in NYC! byeee "
1,"1556685635","Sat Apr 18 23:52:32 PDT 2009","NO_QUERY","katiexmarie","at donnielle's with pammy. xavier is amazinnnnnnggggg. "
1,"1556685711","Sat Apr 18 23:52:33 PDT 2009","NO_QUERY","Khaisuperboii93","2 all the peeps hu wanna wads about me thats special.... u just hav u look into e mirror  hahaa yup, thnx 4 making me special "
1,"1556685714","Sat Apr 18 23:52:33 PDT 2009","NO_QUERY","Anya1976","@anthree glad u had a good day "
1,"1556685734","Sat Apr 18 23:52:33 PDT 2009","NO_QUERY","ashrichards93","ITS SOO HOTT HERE i cant wait for winter "
1,"1556685776","Sat Apr 18 23:52:34 PDT 2009","NO_QUERY","Caitlin________","is going to rain....i love the rain "
1,"1556686016","Sat Apr 18 23:52:37 PDT 2009","NO_QUERY","Whinic","is becoming a twiiter addict too "
1,"1556686030","Sat Apr 18 23:52:38 PDT 2009","NO_QUERY","siumuimui","At Momo's home for some great Moroccan food "
1,"1556686068","Sat Apr 18 23:52:38 PDT 2009","NO_QUERY","PRMurphy147","@norm739 LOL, yeah, something like that "
1,"1556686096","Sat Apr 18 23:52:39 PDT 2009","NO_QUERY","tracys65","@nicolerichie we'll forgive you - pregnancy does strange things to us "
1,"1556686138","Sat Apr 18 23:52:39 PDT 2009","NO_QUERY","MarissaMishelle","Home for the night  Gonna go to stumble upon which is a great website! haha"
1,"1556686163","Sat Apr 18 23:52:40 PDT 2009","NO_QUERY","on3_n_only","@msua weird i never saw u on either b4 "
1,"1556686235","Sat Apr 18 23:52:41 PDT 2009","NO_QUERY","christinajade","@usaconservative i didn't realize Riehl was independent! just started reading him recently. learn something new every day! "
1,"1556686276","Sat Apr 18 23:52:41 PDT 2009","NO_QUERY","angela_osta","@rheapaine probably do...maybe forgotten....rack ur memory back to college "
1,"1556686335","Sat Apr 18 23:52:43 PDT 2009","NO_QUERY","XoXSuleiXoX","On my 4th motherfucker "
1,"1556686425","Sat Apr 18 23:52:44 PDT 2009","NO_QUERY","rhymen0cer0s","Not many people, but we did get encored. It was fun. "
1,"1556686451","Sat Apr 18 23:52:44 PDT 2009","NO_QUERY","bcarstensen","@nicolerichie I fell asleep too watching that..safe to say u don't miss tooo much if u do. "
1,"1556686477","Sat Apr 18 23:52:45 PDT 2009","NO_QUERY","adam1975","Thought I should jump on the bandwagon. "
1,"1556686586","Sat Apr 18 23:52:47 PDT 2009","NO_QUERY","elektrosoundwav","@pjeanniejean @MadEddy and I are at the White Bitch. She loves it for the same reason you do "
1,"1556686708","Sat Apr 18 23:52:49 PDT 2009","NO_QUERY","roomcmoo","@birdilou we're going to get through this   It's all about personal growth "
1,"1556686725","Sat Apr 18 23:52:49 PDT 2009","NO_QUERY","laura_lutrell","@trent_reznor so THAT'S the definition of a &quot;good night,&quot; thanks for clearing it up, the answer was gnawing away at me for a while there "
1,"1556686808","Sat Apr 18 23:52:50 PDT 2009","NO_QUERY","chelsead2","@LizJonasHQ WOW! Liz i love the the new layout   thankyou!"
1,"1556686907","Sat Apr 18 23:52:53 PDT 2009","NO_QUERY","xginnyx","@lillyaustin Yeah sure! I'd love to have a look "
1,"1556686908","Sat Apr 18 23:52:52 PDT 2009","NO_QUERY","Fruci","@FRESHTUHDEF Well Thank you  and thank you for taking the time to even look. lol."
1,"1556686919","Sat Apr 18 23:52:53 PDT 2009","NO_QUERY","mohdabdurraafay","@psam 3rd year   Next, is final year!!"
1,"1556687061","Sat Apr 18 23:52:54 PDT 2009","NO_QUERY","igster101","@SilknPearls btw I just joined your gluten free ning site "
1,"1556687117","Sat Apr 18 23:52:56 PDT 2009","NO_QUERY","zachla","Just got home from prom (which me and Candice got into free BTW ;D). Really tired and gonna sleep for 12+ hours now "
1,"1556687123","Sat Apr 18 23:52:56 PDT 2009","NO_QUERY","sidneymohede","@kennygo I wanted to be in TRON!! "
1,"1556687124","Sat Apr 18 23:52:55 PDT 2009","NO_QUERY","kuridee","@esplanade ...I knew you by your icon. "
1,"1556687128","Sat Apr 18 23:52:56 PDT 2009","NO_QUERY","superafim","i saw Monsters vs Aliens and the Hannah Montana movie! today was a fun day! the movies were so awesomee "
1,"1556687162","Sat Apr 18 23:52:56 PDT 2009","NO_QUERY","annamsellers","Nena � 99 Red Balloons! The greatest song EVER!  ? http://blip.fm/~4klb0"
1,"1556687182","Sat Apr 18 23:52:57 PDT 2009","NO_QUERY","toothfairycyber","@npender thks 4 sharing happy note!  Hope U enjoy this special *Toothfairy Dusting* special Tweet just 4 you Enjoy ~Toothfairycyberspace~ "
1,"1556687201","Sat Apr 18 23:52:57 PDT 2009","NO_QUERY","chicBuds","@fashionbitch Music always helps when I'm down... can I send you some chicbuds? "
1,"1556687234","Sat Apr 18 23:52:58 PDT 2009","NO_QUERY","siewbun","@geminikid_01 Wait wait... You still got one whole month!! Patience!! "
1,"1556687281","Sat Apr 18 23:52:58 PDT 2009","NO_QUERY","rockstarchick","So happy that I can live vicariously through other NKOTB girls when they go to shows!  "
1,"1556687305","Sat Apr 18 23:52:59 PDT 2009","NO_QUERY","Bebalicious69","@PurpleHazeYobi i feel u lol i know this reply is freaking old gurr lol but d u go out 2day beutiful day out uujoo is banging wether "
1,"1556687398","Sat Apr 18 23:53:01 PDT 2009","NO_QUERY","coco_cola7","Going to bed again niighty "
1,"1556687409","Sat Apr 18 23:53:01 PDT 2009","NO_QUERY","deWethouder","GOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOODMORNING Sunshine "
1,"1556687419","Sat Apr 18 23:53:01 PDT 2009","NO_QUERY","Karoli","@ajkeen I was never more serious than when I wrote that. Divorce fuel, thy name is facebook. "
1,"1556687487","Sat Apr 18 23:53:02 PDT 2009","NO_QUERY","cogaz","In bed. Going to bed. Church tomorrow. "
1,"1556687496","Sat Apr 18 23:53:02 PDT 2009","NO_QUERY","WickedPirate","saw '9 to 5' again and SJB was back! w00000t!!!!! XD She was BRILLIANT as usual ;) and uber sweet at SD  Stephanie J. Block = phenomenal!"
1,"1556687535","Sat Apr 18 23:53:03 PDT 2009","NO_QUERY","amandafrahm","Sitting around doing nothing is so much more depressing when it's rainy! Someone make the bad weather stop!  "
1,"1556687580","Sat Apr 18 23:53:04 PDT 2009","NO_QUERY","katemixwashere","@FUCKCITY mkay.  thankyou."
1,"1556687648","Sat Apr 18 23:53:05 PDT 2009","NO_QUERY","casttro","@girlzoncamz  im gona do it for both his laptop and his  office PC  im gona but this pic  http://twitpic.com/3kmsy"
1,"1556687652","Sat Apr 18 23:53:05 PDT 2009","NO_QUERY","zaneology","@inflight1 xxx back. Come hang wit me at Sedona sometime. "
1,"1556687664","Sat Apr 18 23:53:05 PDT 2009","NO_QUERY","Caitlin________","its going to rain...i love the rain "
1,"1556687682","Sat Apr 18 23:53:06 PDT 2009","NO_QUERY","CreativeWolf","@twikini @PockeTwitDev @tinytwitter if interested in listening &amp; implementing a new feature which I think is cool pls DM 1st come basis "
1,"1556687797","Sat Apr 18 23:53:08 PDT 2009","NO_QUERY","jamileh","says This is one tuckered out terrier  http://twitpic.com/3l1t1"
1,"1556687824","Sat Apr 18 23:53:08 PDT 2009","NO_QUERY","zeejumat","can't decide. speechless. to do or not to do "
1,"1556687830","Sat Apr 18 23:53:08 PDT 2009","NO_QUERY","hainiii","Watching TV and drinking coffee. So typical morning... "
1,"1556687847","Sat Apr 18 23:53:08 PDT 2009","NO_QUERY","onlyloserstweet","@musicmuch Which one? Hahaha I just listed an entire playlist. This is what happens when I get 2 hours sleep in 2 days. I make playlists. "
1,"1556687909","Sat Apr 18 23:53:09 PDT 2009","NO_QUERY","Gordini_Hutton","Settled in for the GP now.....3 hour run to follow....this means I can eat loads of porridge  and Guiness Marmite on toast."
1,"1556687941","Sat Apr 18 23:53:10 PDT 2009","NO_QUERY","frenchey","@KarenCivil okay! he just texted me saying that he'd wake up me up lol... if he doesnt I call you at 1PM your time! thx Karen "
1,"1556687943","Sat Apr 18 23:53:09 PDT 2009","NO_QUERY","piapauline","is gonna crash quite soon.  so g'night !"
1,"1556687989","Sat Apr 18 23:53:10 PDT 2009","NO_QUERY","BrookeOHC","@JarodC Hey! Yes I love the whole damn playlist! You ROCK.  Now where were you tonight, I even wore my &quot;fuck me&quot; dress."
1,"1556688019","Sat Apr 18 23:53:11 PDT 2009","NO_QUERY","AaL17","@david_henrie http://twitpic.com/38vgw - ohhh thats cute "
1,"1556688089","Sat Apr 18 23:53:12 PDT 2009","NO_QUERY","Rick3013","busy and productive day... night! "
1,"1556688171","Sat Apr 18 23:53:13 PDT 2009","NO_QUERY","drummerg217","@InkBlue For sure, and it's all mine, besides laundry room!  Making sure boys don't come down here? Oh they do..."
1,"1556688243","Sat Apr 18 23:53:14 PDT 2009","NO_QUERY","RahkGEDProducer","@WhitneyHJ lmfao..poor audra..now ima play on her fone "
1,"1556688248","Sat Apr 18 23:53:14 PDT 2009","NO_QUERY","sardonical","@TinaCL Yay, you're now on the Facebook-Twitter integration project. "
1,"1556688249","Sat Apr 18 23:53:14 PDT 2009","NO_QUERY","penuchi","REfreshed "
1,"1556688268","Sat Apr 18 23:53:14 PDT 2009","NO_QUERY","imsoapee","Need coffee! Starbucks.  then I'll go home. Big day tomorrow. Fun in the sun then international festival. "
1,"1556688283","Sat Apr 18 23:53:15 PDT 2009","NO_QUERY","2008blockhead","@dannywood awww are you addicted to twitter already? "
1,"1556688343","Sat Apr 18 23:53:15 PDT 2009","NO_QUERY","natashasaurus","@IAEA isnt the 24th in five days? and a million? wow! good luck "
1,"1556688352","Sat Apr 18 23:53:16 PDT 2009","NO_QUERY","GenisEmma","http://twitpic.com/3l1t8 - @Jason_Mraz at the West Coast Blues &amp; Roots fest in Perth. best ever "
1,"1556703389","Sat Apr 18 23:57:20 PDT 2009","NO_QUERY","Zippinkat","Going to bed...I need some sleep! "
1,"1556703406","Sat Apr 18 23:57:20 PDT 2009","NO_QUERY","omfgkix","Ahh i'm so effin tired. Goodnight love! Shopping tomorrow "
1,"1556703452","Sat Apr 18 23:57:21 PDT 2009","NO_QUERY","zensoul","@TheBetterSexDoc Was that my answer? If so, it's a good one!! "
1,"1556703511","Sat Apr 18 23:57:22 PDT 2009","NO_QUERY","comay","@noirem I read it a long time ago but I don't have a copy of the book.  Where is this store of yours? "
1,"1556703600","Sat Apr 18 23:57:24 PDT 2009","NO_QUERY","mariaelina","@mel_esme @emazag welcome to twitterrrr!!! "
1,"1556703611","Sat Apr 18 23:57:24 PDT 2009","NO_QUERY","darien21","Just got back now.  Storm were also there waiting for their baggage, so there were lots of excited fans getting in the way..."
1,"1556703617","Sat Apr 18 23:57:24 PDT 2009","NO_QUERY","drummerg217","@InkBlue LOL, no, small town and the ones I meet are too young, or keep going back to their exs *don't ask why, they're retarded I guess) "
1,"1556703627","Sat Apr 18 23:57:24 PDT 2009","NO_QUERY","katiehogan","good day and night  i adore my friends &lt;3"
1,"1556703666","Sat Apr 18 23:57:24 PDT 2009","NO_QUERY","_ERON","I am just now remembering the playlist at common people. Awesome  Kriss Kross will make you............."
1,"1556703680","Sat Apr 18 23:57:24 PDT 2009","NO_QUERY","fortnightkatie","@MakieC i loveee monsoon too!!   i love them!"
1,"1556703705","Sat Apr 18 23:57:25 PDT 2009","NO_QUERY","Susan_BBA","@Taramir moin "
1,"1556703730","Sat Apr 18 23:57:25 PDT 2009","NO_QUERY","NeBaby","@sinfulsignorita you are one of the disney princesses also!   Sleep time for Snow White!!"
1,"1556703748","Sat Apr 18 23:57:26 PDT 2009","NO_QUERY","mygoodcents","@Pischina so do you have a mugshow now? "
1,"1556703784","Sat Apr 18 23:57:26 PDT 2009","NO_QUERY","meggsterz","@michelle3889 Remember if the vampire is ready to strike you can flee to my house!! "
1,"1556703843","Sat Apr 18 23:57:27 PDT 2009","NO_QUERY","Julz11785","is going to make the yummiest dinner tonight "
1,"1556703909","Sat Apr 18 23:57:28 PDT 2009","NO_QUERY","sabinochoi","@smilyross sounds like you had a good weekend!  how was the BBQ??"
1,"1556703969","Sat Apr 18 23:57:29 PDT 2009","NO_QUERY","webdesigniinc","@juliasmola.. yawning is only good exercise for the jaw bone. since the jaw bone can't workout with weights.. "
1,"1556703980","Sat Apr 18 23:57:29 PDT 2009","NO_QUERY","Simon","Sunny sunday in Luxembourg  - http://mobypicture.com/?ojivzj"
1,"1556703997","Sat Apr 18 23:57:29 PDT 2009","NO_QUERY","CandleCane","@amyk87 *nods excitedly* xDD one of my faves. "
1,"1556704015","Sat Apr 18 23:57:30 PDT 2009","NO_QUERY","zaneology","@fogfish oooh, that's good company I keep. Eat THAI food b4 bed -dream of   me &amp; ice cream. Delish! "
1,"1556704016","Sat Apr 18 23:57:30 PDT 2009","NO_QUERY","peachygirl78","I'm soooo glad my mom joined Twitter.   Woot-Woot!!! "
1,"1556704055","Sat Apr 18 23:57:30 PDT 2009","NO_QUERY","RupertPenrith","funny how the conference was on restore an now I feel worn out  no all good."
1,"1556704103","Sat Apr 18 23:57:31 PDT 2009","NO_QUERY","milady8451","@audiomommy - what happened to koalasrcute?  are they not cute anymore?!  hey, remember jennennifer?    don't know why I did just then..."
1,"1556704262","Sat Apr 18 23:57:34 PDT 2009","NO_QUERY","_madimadimadi","tree_house_kid@hotmail.com   i think someone should add me "
1,"1556704316","Sat Apr 18 23:57:35 PDT 2009","NO_QUERY","MissIsamara84","Yay twin I hope you had a great night "
1,"1556704333","Sat Apr 18 23:57:35 PDT 2009","NO_QUERY","erellagras","so: assignment was done, dissertation is to the printer...now what? oh i know prepare my 2 month long holiday to the tropics "
1,"1556704341","Sat Apr 18 23:57:35 PDT 2009","NO_QUERY","pinot","Playground for kids &amp; free wifi for parents  #silampari #bogor - http://twitpic.com/3l1y4"
1,"1556704393","Sat Apr 18 23:57:36 PDT 2009","NO_QUERY","davislove","@docstrange Well thank you doc.   "
1,"1556704413","Sat Apr 18 23:57:35 PDT 2009","NO_QUERY","mikefilsaime","@Will_Surren Great work! We are getting there  Say Hi to Macy for me."
1,"1556704499","Sat Apr 18 23:57:38 PDT 2009","NO_QUERY","wheelworx","@murphygrainne dont miss your run grainne you will regret it later when you are looking out at the sunshine "
1,"1556704500","Sat Apr 18 23:57:38 PDT 2009","NO_QUERY","tiffication","@toddbeltz I'm good! I think your work is like ironman race everyday! Haha it must be fun and exciting "
1,"1556704517","Sat Apr 18 23:57:38 PDT 2009","NO_QUERY","sammutimer","@seancallanan I wanna get @KevinRuddMP there too! What do you think Kev?  @tweetupmellers !  http://bit.ly/3wACjL"
1,"1556704589","Sat Apr 18 23:57:39 PDT 2009","NO_QUERY","iheartwahlberg","@Nellypt  tweet ya tomorrow."
1,"1556704595","Sat Apr 18 23:57:40 PDT 2009","NO_QUERY","eldarmnoo","@mileycyrus miley i love you so much  you are so funny you're the best xD"
1,"1556704621","Sat Apr 18 23:57:40 PDT 2009","NO_QUERY","KodakGirl","http://www.savestevesplace.com/ &lt;--- Sign it to save Steve Irwin's place "
1,"1556704642","Sat Apr 18 23:57:40 PDT 2009","NO_QUERY","Erock808","@DarkAngel808 Oh yeah... You said &quot;CrackBerry!?&quot; Hahaha... Too good &quot;auntie&quot; too good!!! "
1,"1556704677","Sat Apr 18 23:57:41 PDT 2009","NO_QUERY","duyendao","@seanmurphymusic thanks 4 following me! "
1,"1556704714","Sat Apr 18 23:57:42 PDT 2009","NO_QUERY","carsonnthomass","just made a twitter! "
1,"1556704730","Sat Apr 18 23:57:41 PDT 2009","NO_QUERY","xradekk","Only 2hours left "
1,"1556704771","Sat Apr 18 23:57:42 PDT 2009","NO_QUERY","shadyheidy89","Nights n I love you's she still doesn't wana get off...ahh she's too cute  I love her"
1,"1556704784","Sat Apr 18 23:57:43 PDT 2009","NO_QUERY","linz8976","Almost done at work!!! Sucha great night!! "
1,"1556704903","Sat Apr 18 23:57:45 PDT 2009","NO_QUERY","CindyBattye","@ChrisMillerJr i am still here   *hugs*"
1,"1556704909","Sat Apr 18 23:57:45 PDT 2009","NO_QUERY","commonsense4","@1cutechicwitfm Hey there sent you a DM "
1,"1556704925","Sat Apr 18 23:57:45 PDT 2009","NO_QUERY","EvilJuJu","is up and about! "
1,"1556704997","Sat Apr 18 23:57:46 PDT 2009","NO_QUERY","Al_Niyat","@Patty4sound Happy to hear that "
1,"1556705082","Sat Apr 18 23:57:47 PDT 2009","NO_QUERY","emehlee","marvelling at the fog and how AMAZING 'State of Play' was... "
1,"1556705103","Sat Apr 18 23:57:48 PDT 2009","NO_QUERY","Mikalaa6","Checking out TweetDeck....so far I like it. "
1,"1556705292","Sat Apr 18 23:57:51 PDT 2009","NO_QUERY","HOGEFAN","Shogun was awesome! Now THAT is the Shogun I knew and loved from PRIDE! Give that man a title shot! "
1,"1556705439","Sat Apr 18 23:57:54 PDT 2009","NO_QUERY","nokian97blog","Nokia N97 confirmed for Vodafone in July  "
1,"1556705472","Sat Apr 18 23:57:54 PDT 2009","NO_QUERY","DonnaofShePromo","@GCODECFB Okay I'm done SPAMMING for the NIGHT!... BETTER B GLAD I LOVE U G! "
1,"1556705573","Sat Apr 18 23:57:56 PDT 2009","NO_QUERY","akaAsh21","only 2 more hours left of work "
1,"1556705691","Sat Apr 18 23:57:57 PDT 2009","NO_QUERY","mattigee","@justamoochin heh... &amp; an automatic spoon feeder. But even when I take a mouthful from her bowl she doesn't want it. the girl is twisted "
1,"1556705692","Sat Apr 18 23:57:57 PDT 2009","NO_QUERY","courtneyanna","Daddy said we could pull out his acoustic &amp; electric guitars and I can learn to play  so excited!"
1,"1556705739","Sat Apr 18 23:57:58 PDT 2009","NO_QUERY","cndy8","ex, plaza indonesia. gonna watch race to witch mountain. "
1,"1556705757","Sat Apr 18 23:57:59 PDT 2009","NO_QUERY","lhar3111","Relocating is serious trip down memory lane,  so much stuff, so many people gone &amp; so much i 4got be4 my strokes  lucky 2 b alive  am i "
1,"1556705788","Sat Apr 18 23:57:59 PDT 2009","NO_QUERY","CBOYD28","@RiSHELE can i see "
1,"1556705834","Sat Apr 18 23:58:00 PDT 2009","NO_QUERY","trish1972","for the most part, had a nice evening  "
1,"1556705841","Sat Apr 18 23:58:00 PDT 2009","NO_QUERY","pripper","@noxhanti you're welcome "
1,"1556705875","Sat Apr 18 23:58:01 PDT 2009","NO_QUERY","MithunBhat","@guptasharmila 'Power of now' is a brilliant bsnon-fiction, book on spirituality/enlightenment/psychology by Eckhart Tolle. "
1,"1556705934","Sat Apr 18 23:58:02 PDT 2009","NO_QUERY","nathangibbs","@cindylu heh, I though about that, too. I would have taken a picture if there were numbered candles "
1,"1556705977","Sat Apr 18 23:58:02 PDT 2009","NO_QUERY","mindywhite","at the most bro bar ever. no i don't want your jagerbomb &amp; 1 polo is plenty ITS WARM OUT.  "
1,"1556706012","Sat Apr 18 23:58:03 PDT 2009","NO_QUERY","marianne_wee","@AliceinSG babe i ain't resistin!! next fri late night screening so as to avoid the screaming tweens? "
1,"1556706064","Sat Apr 18 23:58:04 PDT 2009","NO_QUERY","MyNameIsJaxon","@storycorey "
1,"1556706116","Sat Apr 18 23:58:04 PDT 2009","NO_QUERY","Garfields1903","? now Sleep "
1,"1556706154","Sat Apr 18 23:58:05 PDT 2009","NO_QUERY","AaL17","@ddlovato i read that u come to mexico mont. w/ jb on may 17 thats true?? i hope u cant ansewer me  pliss!!"
1,"1556706181","Sat Apr 18 23:58:05 PDT 2009","NO_QUERY","nessie111","morning all whoop f1  safety car start tho hmmm oh well stupid alarm i'm awake lol x x"
1,"1556706183","Sat Apr 18 23:58:05 PDT 2009","NO_QUERY","sinfulsignorita","@Nebaby  hope it is without the apple Snow White!"
1,"1556706206","Sat Apr 18 23:58:06 PDT 2009","NO_QUERY","thatsignorance","that's so raveeen "
1,"1556706223","Sat Apr 18 23:58:06 PDT 2009","NO_QUERY","lifeordeath","Have some new followers! thanks for following me. "
1,"1556706297","Sat Apr 18 23:58:07 PDT 2009","NO_QUERY","_emmzee_","http://twitpic.com/3l1yx - Dave and I "
1,"1556706314","Sat Apr 18 23:58:08 PDT 2009","NO_QUERY","maybecaity","@logancarrigan that made my night!! thank you "
1,"1556706360","Sat Apr 18 23:58:09 PDT 2009","NO_QUERY","benvanik","@jdowdle love it - totally makes sense - all setup with git/GitX and messing around locally - now just need a project "
1,"1556706371","Sat Apr 18 23:58:08 PDT 2009","NO_QUERY","dutchy","Ughhh i am awake way to early, having lots of coffee now  Happy Sunday everyone "
1,"1556706379","Sat Apr 18 23:58:09 PDT 2009","NO_QUERY","chelseabets","@SantaBarbaraGuy  wasn't that skit ridiculous? #snl"
1,"1556706382","Sat Apr 18 23:58:09 PDT 2009","NO_QUERY","cc1986","OMG after i freakin begged my hubby to watch twilight with me, he finally agreed! I finally watched it woo hoo "
1,"1556706400","Sat Apr 18 23:58:09 PDT 2009","NO_QUERY","OMGil","@heydudeiamseth are you trying to link everyone to your facebook? If that's the case, mine is in my twitter profile "
1,"1556706433","Sat Apr 18 23:58:09 PDT 2009","NO_QUERY","Halfdeck","@Harith what's he gonna star in? American Pie 4? "
1,"1556706439","Sat Apr 18 23:58:10 PDT 2009","NO_QUERY","WriterLuv3r","Just read a couple of pages from Twilight&lt;3 It's getting interesting "
1,"1556706465","Sat Apr 18 23:58:10 PDT 2009","NO_QUERY","RachaelACullen","@sonneh  it's my YouTube channel name too &lt;3"
1,"1556706520","Sat Apr 18 23:58:11 PDT 2009","NO_QUERY","RJnAriel","Snugglin by the fire "
1,"1556706547","Sat Apr 18 23:58:11 PDT 2009","NO_QUERY","miss_alliev","The library should have a no last calls policy!! "
1,"1556706574","Sat Apr 18 23:58:11 PDT 2009","NO_QUERY","julieannnnneeee","UGHHH text messages!!! They can never get my point across! Not gonna let that mess up my night. GOOD NIGHT! "
1,"1556706607","Sat Apr 18 23:58:12 PDT 2009","NO_QUERY","stwood1953","For anyone who is interested, my new blog The Second Revolution is up: http://utfp.org/blog/   "
1,"1556706633","Sat Apr 18 23:58:12 PDT 2009","NO_QUERY","LilyDeLonge182","Im officially scared of toys X__X -Lily "
1,"1556706651","Sat Apr 18 23:58:13 PDT 2009","NO_QUERY","DanicaDownfall","Follow http://twitter.com/DanicaDownfall     sweet tea"
1,"1556706680","Sat Apr 18 23:58:13 PDT 2009","NO_QUERY","Fearless_heart","party last night was awesome...cute bartender really brightened my night "
1,"1556706686","Sat Apr 18 23:58:13 PDT 2009","NO_QUERY","simplymallory","going to sleep now my dears.  Im going to church in the morning.  Shall be lovely.  "
1,"1556706728","Sat Apr 18 23:58:14 PDT 2009","NO_QUERY","chelahsea","@amber_benson They're awesome words  I like the words Skeletal and Idiosyncrasy."
1,"1556706754","Sat Apr 18 23:58:15 PDT 2009","NO_QUERY","haileygibson","sitting on stickam, just got home, wanna go out! "
1,"1556706770","Sat Apr 18 23:58:17 PDT 2009","NO_QUERY","Princess_Holly","Ok, I&quot;m going to bed. If you wanna check out http://buckarub.blogspot.com/ feel free. "
1,"1556706802","Sat Apr 18 23:58:15 PDT 2009","NO_QUERY","MajesticFlame","@pcsketch good stories are always fun "
1,"1556706807","Sat Apr 18 23:58:15 PDT 2009","NO_QUERY","kittymidwife","morning  any ideas how to free a fish bone from your throat ?"
1,"1556706808","Sat Apr 18 23:58:15 PDT 2009","NO_QUERY","stakkie","@Flipexo hey sweetym ur a twitter too  Miss u soo so much.. now i can follow you yay "
1,"1556706924","Sat Apr 18 23:58:17 PDT 2009","NO_QUERY","tollie","@lalunablanca haha. Yes. Looking forward to it. Before kicking me out, if it helps any, followcost [http://bit.ly/EBaI8] says I'm golden. "
1,"1556706932","Sat Apr 18 23:58:17 PDT 2009","NO_QUERY","Boomskee","@BFGarzilla9k hey dude all of as i laydying as blood runs black and parkwaydrive sound good within an hour? love me. "
1,"1556706948","Sat Apr 18 23:58:17 PDT 2009","NO_QUERY","JoMarsden","not comfy at all "
1,"1556721613","Sun Apr 19 00:02:09 PDT 2009","NO_QUERY","bookishnerd","@Vasilly I'll check in with you at the respectable times.    Good luck reading!  #readathon"
1,"1556721682","Sun Apr 19 00:02:10 PDT 2009","NO_QUERY","25freebet","@guardian_renata Bet �25 on anything @ Betfair, get �25 cashback if your bet loses, thats a win win situation   http://tinyurl.com/cldthh"
1,"1556721717","Sun Apr 19 00:02:11 PDT 2009","NO_QUERY","LadyDivina","@MizzFelinaKat AWWWWWW, thank you!  "
1,"1556721771","Sun Apr 19 00:02:12 PDT 2009","NO_QUERY","ChabonKills","Yes! 12:01. I had 100 Tweets before midnight. this makes 1OH1  Thank you for enduring. Alex= PWND"
1,"1556721995","Sun Apr 19 00:02:15 PDT 2009","NO_QUERY","mikallewis","@anniekatrina the next iPhone to be sure "
1,"1556722010","Sun Apr 19 00:02:15 PDT 2009","NO_QUERY","Bbexlibris","@myfriendamy get some good rest  #readathon"
1,"1556722031","Sun Apr 19 00:02:15 PDT 2009","NO_QUERY","death2barbie","alright nanny... and alright emies i will beg mum to buy it for me.. if its the last thing i do "
1,"1556722052","Sun Apr 19 00:02:16 PDT 2009","NO_QUERY","Allie_fork","going to bed...funny day! Haha. &quot;freaking beaner!&quot; me and amanda are going on our walk tomorrow, hopefully "
